19580427,0,62,35,0
19580428,0,66,41,0
19580429,0,72,41,0
19580430,0,72,43,0
19580501,0,62,45,0
19580502,0,62,43,0
19580503,0,62,48,0
19580504,0,66,47,0
19580505,0,59,48,0
19580506,0,64,48,0
19580507,0,65,49,0
19580508,0,70,48,0
19580509,0,70,46,0
19580510,0.03,61,48,1
19580511,0.07,54,43,1
19580512,0.05,59,39,1
19580513,0,68,39,0
19580514,0,78,45,0
19580515,0,82,50,0
19580516,0,77,52,0
19580517,0,82,54,0
19580518,0,89,56,0
19580519,0.09,72,56,1
19580520,0,74,53,0
19580521,0,81,52,0
19580522,0,83,56,0
19580523,0.09,63,54,1
19580524,0,76,55,0
19580525,0,81,57,0
19580526,0,85,56,0
19580527,0.01,71,54,1
19580528,0.03,69,55,1
19580529,0,71,53,0
19580530,0.01,70,55,1
19580531,0.56,64,52,1
19580601,0.02,71,52,1
19580602,0,73,50,0
19580603,0,71,52,0
19580604,0,75,56,0
19580605,0,84,59,0
19580606,0.13,63,55,1
19580607,0,73,53,0
19580608,0,75,53,0
19580609,0.08,61,55,1
19580610,0,61,54,0
19580611,0,61,53,0
19580612,0,67,53,0
19580613,0,66,53,0
19580614,0,72,54,0
19580615,0,76,53,0
19580616,0,84,57,0
19580617,0,90,58,0
19580618,0,88,60,0
19580619,0,75,58,0
19580620,0,76,59,0
19580621,0,84,58,0
19580622,0,91,59,0
19580623,0,77,57,0
19580624,0.62,62,56,1
19580625,0.01,71,55,1
19580626,0.04,75,56,1
19580627,0,66,53,0
19580628,0,66,52,0
19580629,0,66,51,0
19580630,0,69,52,0
19580701,0,76,50,0
19580702,0,80,52,0
19580703,0,82,53,0
19580704,0,87,57,0
19580705,0,91,59,0
19580706,0,90,60,0
19580707,0,74,55,0
19580708,0,69,55,0
19580709,0,78,57,0
19580710,0,82,54,0
19580711,0,80,56,0
19580712,0,72,52,0
19580713,0,72,54,0
19580714,0,85,53,0
19580715,0,92,56,0
19580716,0,93,58,0
19580717,0,83,57,0
19580718,0,71,57,0
19580719,0,70,54,0
19580720,0,74,54,0
19580721,0,82,55,0
19580722,0,78,56,0
19580723,0,85,54,0
19580724,0,90,57,0
19580725,0,85,57,0
19580726,0,87,57,0
19580727,0,95,64,0
19580728,0,97,65,0
19580729,0,73,57,0
19580730,0,74,57,0
19580731,0,77,59,0
19580801,0,79,55,0
19580802,0,80,53,0
19580803,0.02,74,53,1
19580804,0,76,55,0
19580805,0,84,54,0
19580806,0,81,54,0
19580807,0.01,71,59,1
19580808,0,75,52,0
19580809,0,79,53,0
19580810,0,82,56,0
19580811,0,79,58,0
19580812,0,81,52,0
19580813,0,80,53,0
19580814,0,82,58,0
19580815,0,85,55,0
19580816,0,78,57,0
19580817,0,76,53,0
19580818,0,78,53,0
19580819,0,81,52,0
19580820,0,84,53,0
19580821,0,87,57,0
19580822,0,83,56,0
19580823,0,83,56,0
19580824,0,86,57,0
19580825,0,80,58,0
19580826,0,75,55,0
19580827,0.11,65,53,1
19580828,0.07,64,52,1
19580829,0.05,71,52,1
19580830,0,71,57,0
19580831,0.05,77,57,1
19580901,0,68,54,0
19580902,0,68,51,0
19580903,0,63,46,0
19580904,0,75,49,0
19580905,0,77,49,0
19580906,0,79,56,0
19580907,0,86,58,0
19580908,0.03,75,57,1
19580909,0.11,75,60,1
19580910,0.13,75,57,1
19580911,0,72,54,0
19580912,0,69,52,0
19580913,0.03,69,54,1
19580914,0.21,67,55,1
19580915,0.05,71,56,1
19580916,0.39,63,53,1
19580917,0.01,68,54,1
19580918,0.09,63,53,1
19580919,0.08,66,50,1
19580920,0.1,61,49,1
19580921,0,62,46,0
19580922,0.14,59,44,1
19580923,0,57,41,0
19580924,0.01,57,45,1
19580925,0.04,64,52,1
19580926,0,69,48,0
19580927,0,69,50,0
19580928,0,66,51,0
19580929,0,63,50,0
19580930,0,67,50,0
19581001,0,68,48,0
19581002,0,75,49,0
19581003,0,72,49,0
19581004,0,70,47,0
19581005,0,65,48,0
19581006,0,57,48,0
19581007,0.17,56,52,1
19581008,0.16,60,47,1
19581009,0.11,58,45,1
19581010,0,63,57,0
19581011,0,63,54,0
19581012,0.42,61,53,1
19581013,0.1,63,51,1
19581014,0,63,49,0
19581015,0,56,52,0
19581016,0,60,47,0
19581017,0.42,65,43,1
19581018,1.19,63,47,1
19581019,1.05,58,45,1
19581020,0,58,40,0
19581021,0,66,39,0
19581022,0.12,55,41,1
19581023,0,53,37,0
19581024,0,63,37,0
19581025,0,63,44,0
19581026,0,62,42,0
19581027,0,60,41,0
19581028,0,57,37,0
19581029,0,64,39,0
19581030,0,65,44,0
19581031,0.25,56,50,1
19581101,0.05,60,45,1
19581102,0.09,57,42,1
19581103,0.87,53,42,1
19581104,0.12,51,43,1
19581105,0.52,53,41,1
19581106,0.2,60,44,1
19581107,0.15,53,43,1
19581108,0,53,46,0
19581109,0.74,46,41,1
19581110,0.18,51,41,1
19581111,0.43,52,47,1
19581112,0.45,51,43,1
19581113,0.24,45,33,1
19581114,0.06,42,36,1
19581115,0,39,30,0
19581116,0,40,25,0
19581117,0.49,41,31,1
19581118,1.22,53,37,1
19581119,0.02,47,40,1
19581120,0.59,58,44,1
19581121,0,52,45,0
19581122,0.45,51,43,1
19581123,0.31,44,39,1
19581124,0.57,42,30,1
19581125,0,40,29,0
19581126,0,40,30,0
19581127,0,40,28,0
19581128,0,43,30,0
19581129,0.13,54,31,1
19581130,0.19,51,45,1
19581201,0.33,57,49,1
19581202,0.62,57,47,1
19581203,0.2,52,39,1
19581204,0,43,36,0
19581205,0.01,42,34,1
19581206,0.35,46,36,1
19581207,0.27,50,41,1
19581208,0,47,37,0
19581209,0.02,47,36,1
19581210,1.06,51,44,1
19581211,0.23,54,45,1
19581212,0,49,39,0
19581213,0,44,34,0
19581214,0,40,29,0
19581215,0.04,53,37,1
19581216,0,50,43,0
19581217,0.19,55,41,1
19581218,0.18,54,42,1
19581219,0.06,47,38,1
19581220,1.13,51,45,1
19581221,0.26,49,39,1
19581222,0,50,37,0
19581223,0.11,46,39,1
19581224,0.08,48,38,1
19581225,0.17,50,42,1
19581226,0.74,47,42,1
19581227,0.31,47,41,1
19581228,0.12,50,41,1
19581229,0.49,52,43,1
19581230,0,56,51,0
19581231,0.18,55,37,1
19590101,0.02,43,32,1
19590102,0,34,17,0
19590103,0,25,14,0
19590104,0.12,27,16,1
19590105,0.14,35,25,1
19590106,0.28,42,34,1
19590107,0.18,47,39,1
19590108,1.13,53,45,1
19590109,0.57,50,45,1
19590110,0.23,50,41,1
19590111,0.55,52,42,1
19590112,0.54,49,42,1
19590113,0.15,45,40,1
19590114,0,43,36,0
19590115,0.1,45,40,1
19590116,0.12,50,42,1
19590117,0.34,53,42,1
19590118,0,48,38,0
19590119,0,46,35,0
19590120,0,41,34,0
19590121,0.27,41,34,1
19590122,0.44,48,41,1
19590123,1.36,48,45,1
19590124,0.6,51,43,1
19590125,0.01,52,37,1
19590126,0.61,50,42,1
19590127,0.01,51,41,1
19590128,0,45,39,0
19590129,0,48,34,0
19590130,0.2,42,37,1
19590131,0.01,44,38,1
19590201,0,45,32,0
19590202,0,44,30,0
19590203,0.02,46,36,1
19590204,0.01,48,39,1
19590205,0.14,48,40,1
19590206,0,44,33,0
19590207,0.02,42,33,1
19590208,0.1,35,29,1
19590209,0.19,40,32,1
19590210,0.67,38,32,1
19590211,0,40,31,0
19590212,0,43,30,0
19590213,0.45,47,35,1
19590214,0.47,39,34,1
19590215,0,46,36,0
19590216,0.39,47,41,1
19590217,0,53,35,0
19590218,0.29,46,38,1
19590219,0.35,45,37,1
19590220,0,56,40,0
19590221,0,55,36,0
19590222,0.06,45,36,1
19590223,0.06,48,38,1
19590224,0.04,47,37,1
19590225,0.02,50,42,1
19590226,0.01,46,39,1
19590227,0.24,49,40,1
19590228,0.11,55,46,1
19590301,0,52,40,0
19590302,0.01,46,33,1
19590303,0.01,49,36,1
19590304,0,51,34,0
19590305,0,51,41,0
19590306,0.03,50,39,1
19590307,0.17,50,42,1
19590308,0.02,50,41,1
19590309,0.3,48,37,1
19590310,0.06,49,34,1
19590311,0.17,48,36,1
19590312,0.13,49,39,1
19590313,0.03,45,32,1
19590314,0,45,31,0
19590315,0,54,40,0
19590316,0,59,43,0
19590317,0.07,54,45,1
19590318,0.34,49,39,1
19590319,0,49,33,0
19590320,0.27,56,31,1
19590321,0.44,51,39,1
19590322,0,50,33,0
19590323,0.16,49,39,1
19590324,0,55,40,0
19590325,0.3,49,38,1
19590326,0.02,52,39,1
19590327,0.2,49,40,1
19590328,0.26,50,41,1
19590329,0.21,49,38,1
19590330,0.35,50,41,1
19590331,0.57,52,44,1
19590401,0.18,58,41,1
19590402,0.05,55,41,1
19590403,0.04,58,34,1
19590404,0.02,54,41,1
19590405,0.02,49,38,1
19590406,0,52,38,0
19590407,0,60,37,0
19590408,0,67,43,0
19590409,0,73,48,0
19590410,0,63,45,0
19590411,0,52,45,0
19590412,0,55,44,0
19590413,0,54,40,0
19590414,0.32,45,39,1
19590415,0.11,53,39,1
19590416,0.28,52,41,1
19590417,0.25,51,41,1
19590418,0,55,42,0
19590419,0,62,38,0
19590420,0,69,40,0
19590421,0.02,69,43,1
19590422,0,59,47,0
19590423,0,52,44,0
19590424,0,58,44,0
19590425,0.08,57,44,1
19590426,0.37,55,44,1
19590427,0.21,50,43,1
19590428,0.27,58,48,1
19590429,1.06,58,51,1
19590430,0.31,55,43,1
19590501,0.25,55,38,1
19590502,0.06,54,40,1
19590503,0,55,38,0
19590504,0.13,53,41,1
19590505,0,59,37,0
19590506,0,67,39,0
19590507,0,73,42,0
19590508,0,59,46,0
19590509,0,60,46,0
19590510,0.26,54,44,1
19590511,0,62,38,0
19590512,0,81,47,0
19590513,0,80,56,0
19590514,0.49,56,48,1
19590515,0.27,49,45,1
19590516,0,58,42,0
19590517,0.08,56,43,1
19590518,0,60,40,0
19590519,0,58,46,0
19590520,0,65,41,0
19590521,0,62,48,0
19590522,0,73,46,0
19590523,0,78,49,0
19590524,0,63,50,0
19590525,0.03,59,47,1
19590526,0.03,59,47,1
19590527,0,60,48,0
19590528,0,63,46,0
19590529,0,62,45,0
19590530,0,68,45,0
19590531,0,76,49,0
19590601,0,83,51,0
19590602,0.08,63,52,1
19590603,0,67,53,0
19590604,0.46,60,54,1
19590605,0,66,52,0
19590606,0,65,51,0
19590607,0,63,49,0
19590608,0.53,61,48,1
19590609,0.02,59,47,1
19590610,0.02,62,47,1
19590611,0.33,65,52,1
19590612,0,65,52,0
19590613,0,65,48,0
19590614,0,63,50,0
19590615,0,67,46,0
19590616,0.15,58,51,1
19590617,0,67,50,0
19590618,0,80,52,0
19590619,0,85,58,0
19590620,0,73,56,0
19590621,0.01,64,55,1
19590622,0,70,52,0
19590623,0.08,71,53,1
19590624,0.06,71,55,1
19590625,0,66,54,0
19590626,0,67,48,0
19590627,0.08,65,52,1
19590628,0,69,53,0
19590629,0,70,52,0
19590630,0,77,53,0
19590701,0,72,52,0
19590702,0.23,67,53,1
19590703,0.25,65,52,1
19590704,0.03,69,51,1
19590705,0.21,66,52,1
19590706,0.15,62,51,1
19590707,0,69,51,0
19590708,0,75,53,0
19590709,0,86,59,0
19590710,0,84,57,0
19590711,0,83,59,0
19590712,0,72,56,0
19590713,0,71,55,0
19590714,0,76,53,0
19590715,0,76,53,0
19590716,0,83,53,0
19590717,0,87,54,0
19590718,0,89,59,0
19590719,0,88,59,0
19590720,0,87,61,0
19590721,0,87,59,0
19590722,0,92,62,0
19590723,0.06,68,58,1
19590724,0,71,59,0
19590725,0,74,57,0
19590726,0,74,54,0
19590727,0,68,50,0
19590728,0,70,48,0
19590729,0,75,51,0
19590730,0,86,61,0
19590731,0,93,58,0
19590801,0,72,54,0
19590802,0,70,51,0
19590803,0,74,49,0
19590804,0.09,70,58,1
19590805,0,73,54,0
19590806,0,81,50,0
19590807,0,82,59,0
19590808,0,80,60,0
19590809,0,78,51,0
19590810,0,73,51,0
19590811,0,67,50,0
19590812,0,69,56,0
19590813,0,74,50,0
19590814,0,77,53,0
19590815,0,72,57,0
19590816,0,67,54,0
19590817,0,70,55,0
19590818,0,68,52,0
19590819,0,69,48,0
19590820,0,75,50,0
19590821,0,68,58,0
19590822,0,72,57,0
19590823,0,71,54,0
19590824,0,73,54,0
19590825,0,78,48,0
19590826,0.07,61,57,1
19590827,0,66,54,0
19590828,0,69,51,0
19590829,0,73,46,0
19590830,0.02,69,46,1
19590831,0.42,62,51,1
19590901,0,69,52,0
19590902,0,77,51,0
19590903,0.02,67,54,1
19590904,0.5,62,51,1
19590905,0.36,59,54,1
19590906,0.06,64,51,1
19590907,0.17,58,49,1
19590908,0,64,47,0
19590909,0,71,47,0
19590910,0,73,48,0
19590911,0,65,54,0
19590912,0,73,52,0
19590913,0,71,50,0
19590914,0,65,54,0
19590915,0.69,62,51,1
19590916,0.06,63,51,1
19590917,0,72,45,0
19590918,0.45,65,55,1
19590919,0.79,62,53,1
19590920,0.21,60,53,1
19590921,0.06,63,52,1
19590922,0.02,62,51,1
19590923,0,66,44,0
19590924,0.09,60,52,1
19590925,0.16,60,51,1
19590926,0.81,57,51,1
19590927,0.15,62,47,1
19590928,0,59,47,0
19590929,0,59,47,0
19590930,0,63,48,0
19591001,0,65,45,0
19591002,0,65,45,0
19591003,0,64,47,0
19591004,0,60,51,0
19591005,0,55,48,0
19591006,0,57,44,0
19591007,0.04,55,44,1
19591008,0.36,57,47,1
19591009,0.11,53,41,1
19591010,0.74,53,42,1
19591011,0.12,61,49,1
19591012,0.08,61,51,1
19591013,0,59,47,0
19591014,0.01,64,49,1
19591015,0,59,48,0
19591016,0,59,41,0
19591017,0,61,44,0
19591018,0,58,44,0
19591019,0.26,57,50,1
19591020,0.19,53,49,1
19591021,0.06,53,49,1
19591022,0.21,61,50,1
19591023,0.18,61,53,1
19591024,0.24,63,51,1
19591025,0,59,47,0
19591026,0,61,45,0
19591027,0.05,51,46,1
19591028,0.02,54,41,1
19591029,0,52,38,0
19591030,0,53,34,0
19591031,0,59,40,0
19591101,0,55,41,0
19591102,0.2,55,44,1
19591103,0.76,51,43,1
19591104,0,49,35,0
19591105,0,51,33,0
19591106,0,50,34,0
19591107,0,52,32,0
19591108,0,55,37,0
19591109,0,44,39,0
19591110,0,48,35,0
19591111,0.37,51,35,1
19591112,0.08,45,32,1
19591113,0,40,29,0
19591114,0.03,44,30,1
19591115,0.08,42,28,1
19591116,0,36,27,0
19591117,1.04,45,32,1
19591118,0.31,52,44,1
19591119,0.55,54,44,1
19591120,3.41,53,46,1
19591121,0.39,53,44,1
19591122,0.38,58,44,1
19591123,0.09,58,54,1
19591124,0.28,57,45,1
19591125,0.02,49,40,1
19591126,0,48,36,0
19591127,0,51,31,0
19591128,0.1,53,42,1
19591129,0.05,50,40,1
19591130,0,50,38,0
19591201,0,47,36,0
19591202,0.25,49,40,1
19591203,0.05,46,36,1
19591204,0,43,32,0
19591205,0,40,28,0
19591206,0.24,43,30,1
19591207,0,48,36,0
19591208,0,44,31,0
19591209,0.22,43,33,1
19591210,0.24,54,42,1
19591211,0.96,56,42,1
19591212,0.46,46,35,1
19591213,0.05,40,33,1
19591214,1.34,51,38,1
19591215,1.6,53,43,1
19591216,0.07,44,36,1
19591217,0.02,52,41,1
19591218,0.09,54,43,1
19591219,0.01,51,41,1
19591220,0.35,43,34,1
19591221,0,38,32,0
19591222,0,36,29,0
19591223,0.15,49,34,1
19591224,0.42,46,38,1
19591225,0,41,37,0
19591226,0,46,35,0
19591227,0,45,36,0
19591228,0,41,35,0
19591229,0.09,35,30,1
19591230,0.22,38,33,1
19591231,0,37,28,0
19600101,0,36,25,0
19600102,0,34,30,0
19600103,0,35,25,0
19600104,0,36,26,0
19600105,0.09,40,34,1
19600106,0.08,41,37,1
19600107,0.31,40,36,1
19600108,0.08,37,32,1
19600109,0,41,31,0
19600110,0.18,35,29,1
19600111,0,37,32,0
19600112,0.08,36,32,1
19600113,0,41,33,0
19600114,0.19,41,32,1
19600115,0.11,38,34,1
19600116,0.04,40,36,1
19600117,0,43,33,0
19600118,0,43,31,0
19600119,0,37,31,0
19600120,0,45,34,0
19600121,0,46,39,0
19600122,0.12,46,35,1
19600123,0.91,42,35,1
19600124,0.64,47,41,1
19600125,0.54,48,42,1
19600126,0.15,48,41,1
19600127,0.06,48,39,1
19600128,1.23,54,38,1
19600129,0.56,59,48,1
19600130,0.04,57,41,1
19600131,0.07,61,46,1
19600201,0.15,52,44,1
19600202,0.1,47,38,1
19600203,0.08,49,39,1
19600204,0.04,53,45,1
19600205,0.13,51,41,1
19600206,1.54,52,42,1
19600207,0.02,52,40,1
19600208,0.51,51,42,1
19600209,0.02,46,41,1
19600210,0,49,39,0
19600211,0,46,38,0
19600212,0.42,48,38,1
19600213,0.14,47,37,1
19600214,0.6,50,41,1
19600215,0,47,38,0
19600216,0,45,35,0
19600217,0,47,31,0
19600218,0,47,36,0
19600219,0,49,32,0
19600220,0.26,47,36,1
19600221,0,47,34,0
19600222,0,45,32,0
19600223,0,47,29,0
19600224,0,39,31,0
19600225,0,41,29,0
19600226,0,38,27,0
19600227,0,40,25,0
19600228,0,41,27,0
19600229,0,43,26,0
19600301,0,41,29,0
19600302,0,37,28,0
19600303,0.16,36,24,1
19600304,0.18,39,29,1
19600305,0.25,46,34,1
19600306,0.05,51,37,1
19600307,0.42,52,36,1
19600308,0.42,41,34,1
19600309,0.08,43,34,1
19600310,0.17,44,35,1
19600311,0,50,34,0
19600312,0,51,34,0
19600313,0.01,45,36,1
19600314,0.31,46,32,1
19600315,0.14,51,38,1
19600316,0.09,45,38,1
19600317,0.03,54,42,1
19600318,0,53,40,0
19600319,0,59,37,0
19600320,0,62,40,0
19600321,0,48,40,0
19600322,0,59,39,0
19600323,0,59,39,0
19600324,0,66,41,0
19600325,0,64,43,0
19600326,0.06,58,41,1
19600327,0.16,58,40,1
19600328,0.14,51,42,1
19600329,0.65,51,42,1
19600330,0.45,48,40,1
19600331,0.31,51,39,1
19600401,0.04,56,43,1
19600402,0.02,61,49,1
19600403,0,64,44,0
19600404,0,68,45,0
19600405,0,60,46,0
19600406,0,68,43,0
19600407,0,68,47,0
19600408,0.05,64,42,1
19600409,0,53,39,0
19600410,0.08,59,36,1
19600411,0.2,51,40,1
19600412,0.1,53,38,1
19600413,0.32,55,41,1
19600414,0.52,46,36,1
19600415,0.01,48,35,1
19600416,0,52,34,0
19600417,0.16,51,41,1
19600418,0.3,52,40,1
19600419,0.33,51,41,1
19600420,0.39,51,38,1
19600421,0.06,49,35,1
19600422,0.09,51,36,1
19600423,0.09,54,41,1
19600424,0.07,52,41,1
19600425,0.04,58,40,1
19600426,0,66,40,0
19600427,0,72,49,0
19600428,0.01,63,46,1
19600429,0,57,46,0
19600430,0,66,43,0
19600501,0,62,48,0
19600502,0,57,46,0
19600503,0.01,56,44,1
19600504,0.03,55,45,1
19600505,0,65,48,0
19600506,0.66,61,50,1
19600507,0.01,59,43,1
19600508,0,61,40,0
19600509,0,76,47,0
19600510,0.38,67,52,1
19600511,0.28,62,51,1
19600512,0.2,59,46,1
19600513,0.09,61,45,1
19600514,0,59,45,0
19600515,0.08,60,41,1
19600516,0.05,57,42,1
19600517,0.2,53,40,1
19600518,0,58,41,0
19600519,0.49,52,42,1
19600520,0.06,57,40,1
19600521,0,53,39,0
19600522,0.04,59,37,1
19600523,0,63,43,0
19600524,0.05,58,45,1
19600525,0.13,62,45,1
19600526,0.11,63,46,1
19600527,0,60,46,0
19600528,0,68,46,0
19600529,0.05,67,48,1
19600530,0.12,63,50,1
19600531,0,64,48,0
19600601,0,75,51,0
19600602,0,76,56,0
19600603,0,66,53,0
19600604,0,73,48,0
19600605,0,75,51,0
19600606,0,64,48,0
19600607,0,66,48,0
19600608,0,72,46,0
19600609,0,77,52,0
19600610,0,74,51,0
19600611,0,70,50,0
19600612,0,78,51,0
19600613,0,73,53,0
19600614,0.39,62,52,1
19600615,0.06,63,51,1
19600616,0.07,64,49,1
19600617,0,65,46,0
19600618,0,62,46,0
19600619,0.16,60,44,1
19600620,0,59,43,0
19600621,0,64,45,0
19600622,0,74,48,0
19600623,0,82,53,0
19600624,0.02,66,53,1
19600625,0,65,50,0
19600626,0,69,46,0
19600627,0,73,49,0
19600628,0,80,53,0
19600629,0,69,51,0
19600630,0,65,52,0
19600701,0,65,50,0
19600702,0,71,49,0
19600703,0,76,52,0
19600704,0,79,52,0
19600705,0,87,58,0
19600706,0,94,59,0
19600707,0,80,59,0
19600708,0,77,51,0
19600709,0,73,48,0
19600710,0,67,46,0
19600711,0,80,49,0
19600712,0,82,52,0
19600713,0,76,58,0
19600714,0,79,55,0
19600715,0,86,52,0
19600716,0,90,56,0
19600717,0,86,55,0
19600718,0,84,57,0
19600719,0,82,53,0
19600720,0,80,52,0
19600721,0,79,51,0
19600722,0,64,51,0
19600723,0,73,49,0
19600724,0,79,51,0
19600725,0,84,51,0
19600726,0,87,63,0
19600727,0,88,61,0
19600728,0,89,57,0
19600729,0,94,58,0
19600730,0,67,56,0
19600731,0,71,57,0
19600801,0.02,65,54,1
19600802,0,68,54,0
19600803,0,70,53,0
19600804,0,70,54,0
19600805,0,78,55,0
19600806,0,83,54,0
19600807,0,87,55,0
19600808,0,98,66,0
19600809,0,99,59,0
19600810,0,75,56,0
19600811,0,67,54,0
19600812,0,75,56,0
19600813,0,66,55,0
19600814,0.27,68,49,1
19600815,0.02,65,50,1
19600816,0.03,66,53,1
19600817,0,74,58,0
19600818,0,76,58,0
19600819,0.02,70,54,1
19600820,0,71,53,0
19600821,0.43,59,48,1
19600822,0,66,45,0
19600823,0.6,59,52,1
19600824,0.04,67,52,1
19600825,0.09,59,54,1
19600826,0.35,65,49,1
19600827,0,67,50,0
19600828,0.02,66,51,1
19600829,0.01,61,53,1
19600830,0,69,57,0
19600831,0.02,65,50,1
19600901,0,59,47,0
19600902,0,66,41,0
19600903,0.21,73,50,1
19600904,0.5,61,52,1
19600905,0,64,49,0
19600906,0,63,47,0
19600907,0,67,45,0
19600908,0,77,52,0
19600909,0,82,53,0
19600910,0,75,53,0
19600911,0,82,53,0
19600912,0.01,65,55,1
19600913,0,67,56,0
19600914,0,65,52,0
19600915,0,64,52,0
19600916,0,56,50,0
19600917,0,58,50,0
19600918,0,67,51,0
19600919,0.08,60,52,1
19600920,0,61,46,0
19600921,0,64,39,0
19600922,0.21,60,44,1
19600923,0,63,51,0
19600924,0.15,66,52,1
19600925,0.01,61,51,1
19600926,0,66,52,0
19600927,0,69,49,0
19600928,0,70,45,0
19600929,0,72,50,0
19600930,0,72,46,0
19601001,0,68,48,0
19601002,0,64,47,0
19601003,0,57,50,0
19601004,0,66,47,0
19601005,0,67,46,0
19601006,0.46,68,54,1
19601007,0.24,59,44,1
19601008,0,55,40,0
19601009,0,55,35,0
19601010,0,60,43,0
19601011,0.41,56,43,1
19601012,0,58,41,0
19601013,0,58,42,0
19601014,0,62,48,0
19601015,0,66,52,0
19601016,0,55,50,0
19601017,0,65,47,0
19601018,0,65,44,0
19601019,0.02,55,49,1
19601020,0,60,52,0
19601021,0.13,57,52,1
19601022,0.36,65,52,1
19601023,1.24,60,51,1
19601024,0.09,59,49,1
19601025,0.42,58,47,1
19601026,0.19,53,45,1
19601027,0.24,53,46,1
19601028,0.02,55,41,1
19601029,0,53,35,0
19601030,0.23,48,40,1
19601031,0.17,58,47,1
19601101,0.08,55,46,1
19601102,0.32,50,44,1
19601103,0,51,39,0
19601104,0,54,37,0
19601105,0,65,42,0
19601106,0,54,35,0
19601107,0,55,35,0
19601108,0.04,53,39,1
19601109,0.07,48,34,1
19601110,0.83,53,44,1
19601111,0.01,54,40,1
19601112,0.09,54,37,1
19601113,0.78,50,39,1
19601114,0.03,47,39,1
19601115,0.53,52,40,1
19601116,0.06,55,46,1
19601117,0.54,55,43,1
19601118,0.05,51,42,1
19601119,0.7,49,44,1
19601120,1.64,44,31,1
19601121,0.05,39,33,1
19601122,0.26,45,33,1
19601123,0.87,49,40,1
19601124,0.96,50,41,1
19601125,0.09,46,36,1
19601126,0,45,30,0
19601127,0,39,27,0
19601128,0,50,27,0
19601129,0,53,42,0
19601130,0.03,53,47,1
19601201,0.02,53,44,1
19601202,0.01,47,43,1
19601203,0.2,47,34,1
19601204,0,42,31,0
19601205,0,40,30,0
19601206,0,43,25,0
19601207,0,44,30,0
19601208,0,43,25,0
19601209,0,46,28,0
19601210,0.12,47,31,1
19601211,1.16,45,36,1
19601212,0.01,60,43,1
19601213,0.22,49,42,1
19601214,0,45,36,0
19601215,0,51,33,0
19601216,0.04,44,31,1
19601217,0.21,47,38,1
19601218,1.23,51,42,1
19601219,0.01,49,38,1
19601220,0,46,38,0
19601221,0,45,34,0
19601222,0,42,32,0
19601223,0,48,31,0
19601224,0.12,44,31,1
19601225,0.25,44,36,1
19601226,0.05,43,38,1
19601227,0,41,34,0
19601228,0,35,29,0
19601229,0.02,33,27,1
19601230,0.01,36,32,1
19601231,0.07,42,33,1
19610101,0,42,33,0
19610102,0,41,25,0
19610103,0,39,25,0
19610104,0.83,44,36,1
19610105,0.91,52,42,1
19610106,0.29,46,42,1
19610107,0.07,58,41,1
19610108,0.46,49,41,1
19610109,0.07,54,44,1
19610110,0.2,57,44,1
19610111,0.32,50,42,1
19610112,0.02,47,40,1
19610113,0.34,50,42,1
19610114,0.42,57,47,1
19610115,0.88,54,46,1
19610116,0,49,38,0
19610117,0.8,50,42,1
19610118,0,55,39,0
19610119,0,60,42,0
19610120,0,58,35,0
19610121,0,52,29,0
19610122,0,37,28,0
19610123,0.12,42,28,1
19610124,0,47,36,0
19610125,0,49,30,0
19610126,0,56,37,0
19610127,0,49,27,0
19610128,0.23,41,33,1
19610129,0.77,51,39,1
19610130,0.64,54,44,1
19610131,0.34,52,45,1
19610201,0.56,50,41,1
19610202,0.01,52,42,1
19610203,0.41,48,42,1
19610204,0.16,54,44,1
19610205,0.96,57,48,1
19610206,0.57,53,42,1
19610207,0.08,51,38,1
19610208,0.15,51,41,1
19610209,0.24,55,42,1
19610210,0.01,50,41,1
19610211,0.06,54,39,1
19610212,0.13,47,36,1
19610213,0.79,46,39,1
19610214,0.58,48,39,1
19610215,0.51,44,39,1
19610216,0.12,44,36,1
19610217,0.04,48,38,1
19610218,0.03,44,36,1
19610219,0.13,51,43,1
19610220,0.73,54,48,1
19610221,0.8,51,41,1
19610222,0,50,37,0
19610223,0,51,39,0
19610224,1.55,47,34,1
19610225,0.1,40,35,1
19610226,0.03,43,34,1
19610227,0.21,45,36,1
19610228,0.15,49,39,1
19610301,0.05,49,36,1
19610302,0.2,44,32,1
19610303,0.21,42,32,1
19610304,0.01,42,23,1
19610305,0.14,46,34,1
19610306,0.07,46,38,1
19610307,0,53,36,0
19610308,0.29,55,37,1
19610309,0.02,52,36,1
19610310,0.26,47,36,1
19610311,0.35,45,36,1
19610312,0.56,50,36,1
19610313,0.7,48,41,1
19610314,0.35,61,47,1
19610315,0.11,58,44,1
19610316,0,55,41,0
19610317,0.01,56,43,1
19610318,0,59,43,0
19610319,0.22,54,41,1
19610320,0.1,52,38,1
19610321,0,55,34,0
19610322,0.33,55,45,1
19610323,0.25,54,42,1
19610324,0.02,56,41,1
19610325,0.01,55,43,1
19610326,0.19,50,39,1
19610327,0,52,34,0
19610328,0,58,35,0
19610329,0,60,38,0
19610330,0.01,57,37,1
19610331,0,55,45,0
19610401,0.31,54,46,1
19610402,0.07,55,48,1
19610403,0.24,51,39,1
19610404,0,53,34,0
19610405,0,53,33,0
19610406,0,58,42,0
19610407,0,62,35,0
19610408,0.19,53,43,1
19610409,0,53,42,0
19610410,0,55,40,0
19610411,0.07,52,42,1
19610412,0.3,50,41,1
